movieid,title,genres,string_agg,feature
419329,偷情的後裔,['愛情'],['Lee Chae-dam'],偷情的後裔 愛情 後裔 偷情 皮膚科 秀智 權大有 相遇 
419407,星界離魂,"['科幻,劇情,驚悚']",['Vanessa Grasse'],"星界離魂 科幻,劇情,驚悚 一個 孤獨 大學生 靈魂 聯繫 母親 "
419430,逃出絕命鎮,"['恐怖,懸疑,驚悚']",['Ian Casselberry'],"逃出絕命鎮 恐怖,懸疑,驚悚 露絲 小鎮 克里斯 父母 一個 年輕 "
419472,波卡舞王,['喜劇'],['Robert Capron'],波卡舞王 喜劇 這部 改編 真實 喜劇 來自 波蘭 
419478,真愛趁現在,"['愛情,劇情']",['Audrey Smallman'],"真愛趁現在 愛情,劇情 凱蒂 無法 從小 時間 喜歡 愛情 "
419479,辣手保姆,"['恐怖,喜劇']",['Leslie Bibb'],"辣手保姆 恐怖,喜劇 保姆 講述 猶大 新來 薩瑪拉 維文 "
419544,偷天賊中賊,"['喜劇,動作']",['Fung Bo-Bo'],"偷天賊中賊 喜劇,動作 探寶爺 劉德華 俠盜 家豪 黃曉明 相識 "
419627,索命尖叫,['恐怖'],['Griffin Matthews'],索命尖叫 恐怖 他們 當一間 網路 新創 決定 調查 
419635,拾光人生,"['劇情,喜劇']",['Humberly Gonzalez'],"拾光人生 劇情,喜劇 麥特 父親 底片 傑森蘇戴西 音樂 產業 "
419639,人類削減計劃,"['劇情,驚悚,恐怖']",['Calum Worthy'],"人類削減計劃 劇情,驚悚,恐怖 一個 必須 測試 實施 嚴格 學生 "
419645,月光宮殿,"['動畫,家庭,冒險,奇幻']",['Kim Seul-gi'],"月光宮殿 動畫,家庭,冒險,奇幻 德宮 少女 講述 茱莉 600 冒險 "
419680,家有兩個爸x2,['喜劇'],['John Cena'],家有兩個爸 喜劇 達斯帝 瑞德 爸爸 2015 兩個 轟動 
419704,星際救援,"['科幻,劇情']",['Sasha Compère'],"星際救援 科幻,劇情 羅伊 地球 發現 整個 太陽系 人類 "
419706,鬼船瑪麗號,['恐怖'],['Gary Oldman'],鬼船瑪麗號 恐怖 瑪麗 奮鬥 父親 蓋瑞 歐德 滿懷 
419709,老爸出任務,"['喜劇,劇情']",['Steve Carell'],"老爸出任務 喜劇,劇情 電影 兒子 克雷 最後 導演 小說 "
419743,離經叛愛,"['劇情,愛情']",['David Fleeshman'],"離經叛愛 劇情,愛情 瑞秋麥 亞當斯 Rachel 瑞秋懷茲 英國 蘿尼 "
419831,殺死巨人的女孩,"['奇幻,劇情']",['Jennifer Ehle'],"殺死巨人的女孩 奇幻,劇情 芭芭拉 哈利波特 電影 團隊 新世代 動作 "
419835,畸形屋,"['懸疑,劇情,犯罪']",['Rudy Valentino Grant'],"畸形屋 懸疑,劇情,犯罪 偵探 小說 英國 影片 根據 改編 "
419917,搖滾.隨時隨地,"['喜劇,音樂,劇情']",['Jean-Luc Bilodeau'],"搖滾隨時隨地 喜劇,音樂,劇情 樂團 女友 查理 吉他手 為了 當他 "
420063,移動部件,['劇情'],"['Valerie Tian', 'Kandyse McClure']",移動部件 劇情 珍珍 偷運 特立尼達 威脅 島上 建築 
420245,別敲兩次門,['恐怖'],['Nick Moran'],別敲兩次門 恐怖 女兒 一個 小時候 女巫 沃夫 露西 
420390,北韓搖滾解放日,"['紀錄,音樂']","['Milan Fras', 'Mina Špiler']","北韓搖滾解放日 紀錄,音樂 北韓 巴赫 北朝鮮 本片 2015 現斯若 "
420426,死神,"['冒險,動作,奇幻']",['Erina Mano'],"死神 冒險,動作,奇幻 露琪亞 黑崎 一護 死神 屍魂界 戰鬥 "
420538,K女士,['動作'],['Ruby Yap'],女士 動作 惠英紅 導演 相夫教子 懸疑 動作片 Mrs 
420541,一日戀人,"['愛情,劇情']",['Chantavit Dhanasevi'],"一日戀人 愛情,劇情 登材 部門 工作員 塔維丹斯 個性 社會 "
420622,神力女超人的秘密,"['愛情,劇情']",['Luke Evans'],"神力女超人的秘密 愛情,劇情 神力女 漫畫 超人 關係 三人 性虐待 "
420634,劊樂小丑,"['恐怖,驚悚']",['Julie Asriyan'],"劊樂小丑 恐怖,驚悚 萬聖 殺人夜 一個 亞特 變態 瘋狂 "
420635,美好的意外,"['愛情,喜劇,奇幻']",['Ouyang Nana'],"美好的意外 愛情,喜劇,奇幻 李雨燃 時間 一個 沒有 那裡 生活 "
420644,歐洲攻略,"['驚悚,劇情,動作,冒險']",['JeeJa Yanin'],"歐洲攻略 驚悚,劇情,動作,冒險 歐洲 梁朝偉 攻略 2018 電影 美國 "
420648,抓狂酒吧,"['喜劇,恐怖,驚悚']",['Joaquín Climent'],"抓狂酒吧 喜劇,恐怖,驚悚 一個 酒吧 11 簡陋 裡面 老闆 "
420686,裸舞狂情,['劇情'],['Yuki Tayama'],裸舞狂情 劇情 故事 裸舞 狂情 敘述 因為 遲遲 
420707,深海鯊跡,"['驚悚,恐怖,劇情,懸疑']",['Pete Valley'],"深海鯊跡 驚悚,恐怖,劇情,懸疑 鯊魚 他們 挑戰 三位 相約 拍攝 "
420809,黑魔女2,"['奇幻,家庭,冒險']",['Michael Akinsulire'],"黑魔女 奇幻,家庭,冒險 梅菲 蘿拉 菲力浦 魔域 母后 公主 "
420814,摯友維尼,"['家庭,冒險,喜劇,奇幻']",['Paul Chahidi'],"摯友維尼 家庭,冒險,喜劇,奇幻 克里斯 壓力 偶爾 出現 一個 難題 "
420817,阿拉丁,"['愛情,冒險,奇幻,家庭']",['Elif Knight'],"阿拉丁 愛情,冒險,奇幻,家庭 神燈 三個 願望 精靈 藉由 許下 "
420818,獅子王,"['動畫,冒險,家庭']",['Chance the Rapper'],"獅子王 動畫,冒險,家庭 辛巴 木法沙 獅子 榮耀 國的 成為 "
421292,誰的木琴,['劇情'],['Maho Yamada'],誰的木琴 劇情 主婦 美容師 小夜子 一名 講述 來自 
421313,毀滅者,['動作'],['Daniel Caltagirone'],毀滅者 動作 托馬斯 庫博 馬丁 女兒 艾瑪 卡莉 
421443,特麗絲,['科幻'],['Andreas Lyon'],特麗絲 科幻 深空 派去 存者 什么事 原因 漂流 
421473,危險線人,"['犯罪,驚悚']",['Anita Farmer Bergman'],"危險線人 犯罪,驚悚 馬克 蘇西 販毒 也將 感情 經濟 "
421555,没有好英雄,"['劇情,喜劇,恐怖']",['Nova Gaver'],"没有好英雄 劇情,喜劇,恐怖 他們 一個 小鎮 之後 綁架 變得 "
421560,我的巨人兄弟,"['劇情,歷史']","['Ramon Agirre', 'Eneko Sagardoy', 'Joseba Usabiaga']","我的巨人兄弟 劇情,歷史 1843 因戰 傷殘 馬丁 發現 長成 "
421601,惡靈纏身,"['驚悚,恐怖,懸疑']",['Nick Saso'],"惡靈纏身 驚悚,恐怖,懸疑 柴克 清掉 大夥 為了 癱瘓 照顧 "
421658,最後得分,['動作'],['Ray Stevenson'],最後得分 動作 襲擊 體育場 任務 一個 現場 軍人 
421742,驢得水,"['喜劇,劇情']",['Ren Suxi'],"驢得水 喜劇,劇情 學校 老師 夢想 大學 教師 從大 "
421792,邪惡宿舍夜驚魂,"['奇幻,驚悚,劇情,恐怖']",['Pip Torrens'],"邪惡宿舍夜驚魂 奇幻,驚悚,劇情,恐怖 學校 Kit 女孩 相處 年輕 脾氣 "
421834,王牌,"['劇情,懸疑']",['Christopher Lee Ming-Shun'],"王牌 劇情,懸疑 電影 堪稱 中國 塵封 歷史 世紀 "
421848,索命APP,"['恐怖,驚悚']",['Charlotte Deering'],"索命 恐怖,驚悚 APP 手機 iPhone 計畫 屋子 恐怖片 "
421879,血染假期,"['驚悚,懸疑']",['Willa Fitzgerald'],"血染假期 驚悚,懸疑 艾瑪 保羅 女大生 來到 海邊 謎樣 "
421928,這個殺手演很大,"['喜劇,動作']",['Lee Joon'],"這個殺手演很大 喜劇,動作 大叔 澡堂 殺手 演員 飾演 自殺 "
422266,情況不妙,['喜劇'],['Joy Sheng'],情況不妙 喜劇 婷婷 秦沛 爆笑 司機 大偉 李菁 
422531,麥兜·飯寶奇兵,"['動畫,冒險,喜劇']",['Sandra Ng Kwun-Yu'],"麥兜飯寶奇兵 動畫,冒險,喜劇 機器人 設計 麥兜 大飯 怪獸 成為 "
422545,因為愛,"['愛情,劇情,奇幻']",['Seo Hyun-jin'],"因為愛 愛情,劇情,奇幻 因為 愛情 英年 故事 講述 一個 "
422576,你會在那裡嗎,"['奇幻,劇情']",['Kim Sang-ho'],"你會在那裡嗎 奇幻,劇情 愛情 時空 犧牲 韓國 金倫 帥氣 "
422619,喬納森,['劇情'],['Jeff Kim'],喬納森 劇情 比爾 奧利弗 自編 自導 塞爾 艾爾 
422715,鬼嫁娘,"['恐怖,懸疑,驚悚']",['Matt Fowler'],"鬼嫁娘 恐怖,懸疑,驚悚 納斯塔婭 伊萬 親友 隨後 故鄉 準備 "
422742,吉姆的奇幻冒險,"['家庭,冒險,奇幻']",['Reiner Schöne'],"吉姆的奇幻冒險 家庭,冒險,奇幻 吉姆 島嶼 長大 從來 來自 哪裡 "
422803,笑笑羊大電影：外星人來了 Shaun the Sheep Movie: Farmageddon,"['動畫,喜劇,家庭']",['Amalia Vitale'],"笑笑羊大電影外星人來了 動畫,喜劇,家庭 魯拉 笑笑羊 宇宙 起來 成為 守護 "
423087,我要活下去,"['驚悚,劇情']",['Nathan Stevens'],"我要活下去 驚悚,劇情 艾瑞克 雪山 放棄 因為 飾演 一場 "
423108,厲陰宅3：是惡魔逼我的,"['驚悚,恐怖,懸疑']",['Ingrid Bisu'],"厲陰宅是惡魔逼我的 驚悚,恐怖,懸疑 惡魔 他們 華倫 謀殺 陰宅 改編 "
423125,導火新聞線,['劇情'],"['Justin Cheung', 'Ng Man-tat', 'Jeana Ho']",導火新聞線 劇情 錄影 家子 站出 特首 會議室 記者 
423143,夜魔人,"['恐怖,劇情']",['Do Yuming'],"夜魔人 恐怖,劇情 林木 女大生 趙子 雨常 兒時 夢境 "
423204,全面攻佔3：天使救援,"['動作,驚悚']",['Mike Bodie'],"全面攻佔天使救援 動作,驚悚 麥克 總統 這次 班寧 為了 頭號 "
423236,我記得你,"['劇情,懸疑,驚悚,恐怖']",['Jóhann Sigurðarson'],"我記得你 劇情,懸疑,驚悚,恐怖 男孩 改編 冰島 伊莎 西格朵 小說 "
423302,德布西森林,['劇情'],"['Lu Yi-Ching', 'Gwei Lun-mei']",德布西森林 劇情 女兒 森林 距離 遙遠 台灣 一對 
423422,他叫簡單，他是我兄弟,['劇情'],['David Berton'],他叫簡單他是我兄弟 劇情 甘丹 他們 班恩 母親 展開 一場 
423612,無主之作,"['愛情,劇情,驚悚']",['Tom Schilling'],"無主之作 愛情,劇情,驚悚 創傷 艾麗 年輕 藝術家 寇特 Tom "
423624,兇手還未睡,"['劇情,驚悚,懸疑']",['Jacky Cai'],"兇手還未睡 劇情,驚悚,懸疑 慕哲 曾斯敏 組織 對方 富家女 性侵犯 "
423646,烈愛天堂,"['劇情,犯罪']",['Numan Acar'],"烈愛天堂 劇情,犯罪 復仇 卡蒂雅 法庭 絕對 突如其來 攻擊 "
423899,女王與知己,"['劇情,歷史']",['Ruth McCabe'],"女王與知己 劇情,歷史 友誼 電影 維多利亞 阿卜 杜勒 年輕 "
423949,獨角獸之店,"['劇情,奇幻,喜劇']",['Toks Olagundoye'],"獨角獸之店 劇情,奇幻,喜劇 獨角獸 拉森 布麗 擔任 Kit 之店 "
423988,殺戮開關,"['驚悚,科幻,動作']",['Bas Keijzer'],"殺戮開關 驚悚,科幻,動作 宇宙 威廉 飛行員 物理學家 獲取 危機 "
423994,我的母親是納粹,['劇情'],['Stanley Weber'],我的母親是納粹 劇情 Helga 母親 拋下 女兒 加入 根據 
424121,使徒,"['劇情,恐怖,懸疑,歷史,驚悚']",['Catrin Aaron'],"使徒 劇情,恐怖,懸疑,歷史,驚悚 時值 1905 居無定所 展開 一場 危險 "
424139,月光光新慌慌,"['恐怖,驚悚']",['Diva Tyler'],"月光光新慌慌 恐怖,驚悚 洛莉 羅德 麥克 邁爾斯 進行 最後 "
424277,ANNETTE：星夢戀歌,"['愛情,劇情,音樂']",['Kait Tenison'],"星夢戀歌 愛情,劇情,音樂 他們 此片 設定 當代 洛杉磯 喜劇 "
424344,阿寶動物一族,"['喜劇,劇情']",['Johan Heldenbergh'],"阿寶動物一族 喜劇,劇情 阿寶 喜歡 父親 蘿拉 動物園 動物 "
424488,梅根李維,"['劇情,戰爭']",['Catherine Dyer'],"梅根李維 劇情,戰爭 克斯 李維 英語 勳章 2012 海軍 "
424632,直到永遠,"['愛情,劇情']","['Madison Lawlor', 'Susan Chambers', 'Stephen Anthony Bailey']","直到永遠 愛情,劇情 故事 講述 麥克 鮑伊 Michael Boym "
424656,蠟筆小新：爆睡！夢世界大作戰,"['家庭,冒險,動畫,喜劇,奇幻']",['Makiko Ohmoto'],"蠟筆小新爆睡夢世界大作戰 家庭,冒險,動畫,喜劇,奇幻 風間 妮妮 阿呆 春日 實現 夢想 "
424694,波希米亞狂想曲,"['劇情,音樂,歷史']",['Devlin Lloyd'],"波希米亞狂想曲 劇情,音樂,歷史 他們 裘瑞 樂團 經典 合唱團 音樂 "
424781,抱歉打擾你,"['科幻,奇幻,喜劇']",['Jermaine Fowler'],"抱歉打擾你 科幻,奇幻,喜劇 一個 極強 電話 推銷員 剛在 業績 "
424783,大黃蜂,"['冒險,動作,科幻']",['Grey DeLisle'],"大黃蜂 冒險,動作,科幻 127 查莉 模塊 記憶 廢棄 大黃蜂 "
424982,提著心吊著膽,"['劇情,喜劇']",['Dong Bo'],"提著心吊著膽 劇情,喜劇 楊百萬 麗蓮 飯店 見效 殺手 觀眾 "
425001,阿公當家,"['喜劇,家庭']",['Rutanya Alda'],"阿公當家 喜劇,家庭 外公 房間 彼得 艾德 泡沫 勞勃狄尼洛 "
425148,汪星卧底,"['家庭,冒險,犯罪,喜劇']",['Delia Sheppard'],"汪星卧底 家庭,冒險,犯罪,喜劇 麥克 探員 弗蘭 行動 警局 講述 "
425298,私刑追殺,"['驚悚,動作,劇情']",['Niklas Herskind'],"私刑追殺 驚悚,動作,劇情 北歐 成為 街頭 弟弟 以暴制暴 哥哥 "
425336,摯愛梟雄,"['劇情,犯罪']",['Atanas Srebrev'],"摯愛梟雄 劇情,犯罪 科巴 講述 頭號 毒梟 巴勃 傳奇 "
425373,奇蹟的賽季,['劇情'],['Erin Moriarty'],奇蹟的賽季 劇情 電影 球員 喪生 校隊 士氣 垂頭喪氣 
425505,光戰未來,"['科幻,動作']","[""Mark O'Brien""]","光戰未來 科幻,動作 伊萊 發現 哥哥 武器 年輕 麥爾斯 "
425935,瘋人怨,['恐怖'],['Tim Thomerson'],瘋人怨 恐怖 病院 懷特 被關 時光 總是 想著 
425942,黑雪,"['犯罪,懸疑,劇情,驚悚']",['Ricardo Darín'],"黑雪 犯罪,懸疑,劇情,驚悚 弟弟 殺害 薩爾瓦多 獨自 巴塔哥尼亞 幾十年 "
425972,禍日光景,"['冒險,劇情,驚悚,恐怖']",['Bruce R. Carter'],"禍日光景 冒險,劇情,驚悚,恐怖 殭屍 變成 本片 2013 Cargo 負重 "
425980,人生剩利組,"['喜劇,劇情']",['Luke Wilson'],"人生剩利組 喜劇,劇情 完美 真誠 機智 發人深省 一場 為之 "
426030,跟隨你的雙腳,"['愛情,喜劇,劇情,音樂']",['Timothy Spall'],"跟隨你的雙腳 愛情,喜劇,劇情,音樂 人生 李察 朗肯 Richard Loncraine 執導 "
426166,我的麻煩老哥,"['劇情,喜劇']",['Ji Dae-han'],"我的麻煩老哥 劇情,喜劇 斗植 失明 弟弟 同父 斗英 秀飾 "
426230,婚姻OK繃,"['劇情,喜劇,音樂']",['Hannah Simone'],"婚姻繃 劇情,喜劇,音樂 他們 夫妻 一對 爭執 不斷 為了 "
426238,浪蕩沙灘,"['劇情,愛情']",['Harris Dickinson'],"浪蕩沙灘 劇情,愛情 沙灘 肉體 青春 精力 影展 美國 "
426249,混沌之神,"['劇情,驚悚,恐怖,音樂']",['Sam Coleman'],"混沌之神 劇情,驚悚,恐怖,音樂 他們 音樂 1980 幾個 年輕人 組成 "
426253,我們的秘密戀人,['喜劇'],['Melora Walters'],我們的秘密戀人 喜劇 他們 關係 黛博拉 溫姬 特雷西 萊特 
426254,瑪約莉普萊姆,"['劇情,懸疑,科幻']",['Tim Robbins'],"瑪約莉普萊姆 劇情,懸疑,科幻 瑪約莉 這名 男子 丈夫 故事 垂垂 "
426258,謎樣事件簿,"['劇情,驚悚']",['Cindy Cheung'],"謎樣事件簿 劇情,驚悚 黑暗 兩人 橫跨 美國 許多 離奇 "
426284,無限之住人,"['劇情,動作,奇幻']",['Kazuki Kitamura'],"無限之住人 劇情,動作,奇幻 突遇 摯愛 親妹 豪萬次 怒戰 百盜 "
426285,鋼之鍊金術師,"['奇幻,動作,科幻']",['Misako Renbutsu'],"鋼之鍊金術師 奇幻,動作,科幻 煉金術 母親 復活 失敗 鍊金術 兄弟 "
426375,心懷惡意,"['驚悚,恐怖']",['Joy Kate Lawson'],"心懷惡意 驚悚,恐怖 麗莎 亞當 流產 懷孕 開始 年輕 "
426410,電影配樂傳奇,"['紀錄,音樂']",['Steve Jablonsky'],"電影配樂傳奇 紀錄,音樂 配樂 經典 電影 影史 過程 觀眾 "
426426,羅馬,['劇情'],['Diego Cortina Autrey'],羅馬 劇情 克麗歐 2018 外語片 最佳 墨西哥市 阿帕 
426543,胡桃鉗與奇幻四國,"['冒險,奇幻,家庭']",['Tom Sweet'],"胡桃鉗與奇幻四國 冒險,奇幻,家庭 母親 克拉拉 國度 王國 夾子 胡桃 "
426563,福爾摩濕與滑生,"['喜劇,懸疑,冒險,犯罪']",['Rob Brydon'],"福爾摩濕與滑生 喜劇,懸疑,冒險,犯罪 飾演 兩人 過人 天才 奇案 機智 "
426613,她的錯誤教育,['劇情'],['Andre B. Blake'],她的錯誤教育 劇情 卡梅倫 成長 根據 丹弗斯 小說 改編 
426814,末世家園,"['恐怖,驚悚']",['Kate Bosworth'],"末世家園 恐怖,驚悚 一對 夫婦 地帶 通過 鬥爭 暴徒 "
426865,幽浮檔案,"['驚悚,科幻,動作']",['David Strathairn'],"幽浮檔案 驚悚,科幻,動作 目擊 娜塔莉 艾拉 德瑞 亞歷 聰明 "
426958,窒息,['驚悚'],['Zsolt Dér'],窒息 驚悚 本片 兇殺 小鎮 匈牙利 基於 真實 
426962,冤家就在你家,['喜劇'],['Adèle Castillon'],冤家就在你家 喜劇 娜迪亞 決定 離婚 買下 變成 難以 
427008,士兵突擊隊,"['劇情,戰爭']",['Ozan Agaç'],"士兵突擊隊 劇情,戰爭 部隊 恐怖份子 還是 伊拉克 菁英 嚴格 "
427214,快樂王子：王爾德,['劇情'],['Sam Barrett'],快樂王子王爾德 劇情 電影 王爾德 獲釋 伯特 艾瑞 特首 
427288,魔幻賭船,['喜劇'],"['Eric Tsang', 'Loletta Lee']",魔幻賭船 喜劇 賭船 國際 男朋友 奇情 小敏 故事 
427342,最後28位勇者,"['劇情,歷史,動作,戰爭']",['Aleksandr Plaksin'],"最後位勇者 劇情,歷史,動作,戰爭 基姆 導演 德魯 贊寧 洛普 馬克 "
427433,沖天火,"['驚悚,動作,犯罪']",['Jim Chim'],"沖天火 驚悚,動作,犯罪 超能 幹細胞 天保 一號 藥物 癌症 "
427641,毀滅大作戰,['動作'],['Mac Wells'],毀滅大作戰 動作 喬治 戴維斯 一頭 基因 靈長類 動物學家 
427800,俘獲,"['恐怖,劇情,驚悚']",['Jennifer Fraser'],"俘獲 恐怖,劇情,驚悚 一言不合 一對 情侶 為了 殺人 隨機 "
427900,愛情齡距離,"['劇情,喜劇,愛情']",['Lola Flanery'],"愛情齡距離 劇情,喜劇,愛情 艾莉絲 兩個 洛杉磯 年輕 暫時 三位 "
427934,撐傘,['紀錄'],['Joshua Wong'],撐傘 紀錄 雨傘 共感 本片 鼻酸 2014 運動 
427936,心靈時鐘,['家庭'],"['Fann Wong', 'Kaiser Chuang', 'Lee-zen Lee']",心靈時鐘 家庭 葉藍 父親 候鳥 季節 導演 蔡銀娟 
428010,利伯蒂的秘密,"['愛情,喜劇,音樂']",['Jaclene Wilk'],"利伯蒂的秘密 愛情,喜劇,音樂 講述 24 Liberty Smith 作為 宣揚 "
428045,龍牌之謎,"['奇幻,冒險']",['Yuri Kolokolnikov'],"龍牌之謎 奇幻,冒險 龍牌 中國 果戈里 故事 俄語 稱為 "
428078,移動城市：致命引擎,"['冒險,科幻']",['Poppy Macleod'],"移動城市致命引擎 冒險,科幻 人類 移動 雷夫 生存 魔戒 系列 "
428099,明天，我要和昨天的妳約會,"['愛情,劇情']",['Masahiro Higashide'],"明天我要和昨天的妳約會 愛情,劇情 高壽 愛美 兩人 飾演 對方 秘密 "
428125,與妳的第100次愛戀,"['劇情,愛情']",['Erina Mano'],"與妳的第次愛戀 劇情,愛情 葵海 發生 車禍 小陸 飾演 改變 "
428179,戀舞青春,['愛情'],['Lukerya Ilyashenko'],戀舞青春 愛情 電影 卡佳 同時 主角 夢想 年輕 
428186,開飯啦,['喜劇'],['C Kwan'],開飯啦 喜劇 餐廳 大雄 顧客 決定 Rosemary 生意 
428288,午睡公主：不為人知的故事,"['劇情,奇幻,冒險,動畫,科幻']",['Yosuke Eguchi'],"午睡公主不為人知的故事 劇情,奇幻,冒險,動畫,科幻 心羽 東京 不斷 父親 解決 老是 "
428292,劇場版 TRINITY SEVEN -悠久圖書館與鍊金術少女-,"['喜劇,動畫,動作,奇幻']",['Rie Kugimiya'],"劇場版悠久圖書館與鍊金術少女 喜劇,動畫,動作,奇幻 魔王 TRINITY SEVEN 擁有 莉莉絲 出現 "
428365,黃金年代,['劇情'],['Virginie Pradal'],黃金年代 劇情 講述 為了 逃避 赦免令 妻子 導演 
428395,越愛越墮落,['劇情'],['Hong Wan-pyo'],越愛越墮落 劇情 老師 學校 秋惠 朴孝珠 終身 教職 
428399,冰海異種,"['奇幻,恐怖,劇情']",['Iván González'],"冰海異種 奇幻,恐怖,劇情 島上 燈塔 1914 一次世界 大戰 氣象學家 "
428449,鬼魅浮生,"['劇情,奇幻']",['Liz Cardenas Franke'],"鬼魅浮生 劇情,奇幻 化為 住處 試圖 安撫 無法 參與 "
428473,PG戀愛指引,"['喜劇,劇情,愛情']","['Bob Lam', 'Anita Chui', 'Alycia Chan']","戀愛指引 喜劇,劇情,愛情 PG 志威 發現 當紅 Vincent 二人 "
428493,春光之境,"['劇情,愛情']","[""Josh O'Connor""]","春光之境 劇情,愛情 強尼 奧爾 牧羊 位處 風景 秀麗 "
